Epoch,G_Loss,D_Loss,Val_PSNR,Val_SSIM,Val_IFC,Set5_PSNR,Set5_SSIM,Set5_IFC,Set14_PSNR,Set14_SSIM,Set14_IFC
971,0.004183,0.728443,31.0595,0.866911,2.557470,27.3515,0.804932,2.679593,24.3557,0.672852,2.703990
972,0.004193,0.806874,31.0801,0.867458,2.557754,27.3722,0.805765,2.679814,24.3712,0.673796,2.704542
973,0.004197,0.817509,31.0777,0.867407,2.557678,27.3703,0.805709,2.679769,24.3680,0.673631,2.704372
974,0.004196,0.754595,31.0642,0.867021,2.557581,27.3579,0.805172,2.679691,24.3606,0.673107,2.704199
975,0.004192,0.791027,31.0821,0.867514,2.557759,27.3716,0.805814,2.679835,24.3694,0.673759,2.704498
976,0.004192,0.765109,31.0641,0.867001,2.557594,27.3582,0.805131,2.679661,24.3614,0.673100,2.704247
977,0.004188,0.796737,31.0802,0.867478,2.557635,27.3684,0.805756,2.679756,24.3675,0.673731,2.704368
978,0.004190,0.763217,31.0679,0.867184,2.557517,27.3562,0.805265,2.679609,24.3604,0.673297,2.704163
979,0.004191,0.793867,31.0690,0.867136,2.557662,27.3596,0.805204,2.679735,24.3636,0.673304,2.704368
980,0.004193,0.844943,31.0791,0.867465,2.557627,27.3667,0.805677,2.679727,24.3671,0.673695,2.704335
981,0.004186,0.760923,31.0861,0.867624,2.557771,27.3744,0.805924,2.679860,24.3719,0.673956,2.704557
982,0.004187,0.769397,31.0762,0.867387,2.557539,27.3631,0.805566,2.679676,24.3635,0.673522,2.704185
983,0.004189,0.746426,31.0727,0.867257,2.557567,27.3615,0.805436,2.679701,24.3627,0.673361,2.704200
984,0.004193,0.805582,31.0799,0.867444,2.557699,27.3696,0.805714,2.679812,24.3683,0.673694,2.704442
985,0.004188,0.748354,31.0774,0.867379,2.557689,27.3676,0.805614,2.679785,24.3676,0.673634,2.704422
986,0.004193,0.796188,31.0746,0.867325,2.557610,27.3654,0.805545,2.679711,24.3651,0.673517,2.704287
987,0.004191,0.796568,31.0695,0.867172,2.557608,27.3611,0.805322,2.679702,24.3628,0.673316,2.704274
988,0.004186,0.806751,31.0796,0.867460,2.557688,27.3689,0.805687,2.679767,24.3684,0.673728,2.704428
989,0.004185,0.757923,31.0712,0.867218,2.557592,27.3614,0.805385,2.679701,24.3630,0.673363,2.704249
990,0.004188,0.788638,31.0736,0.867299,2.557605,27.3635,0.805490,2.679714,24.3644,0.673483,2.704280
991,0.004188,0.792273,31.0795,0.867469,2.557660,27.3684,0.805723,2.679764,24.3675,0.673720,2.704373
992,0.004184,0.780974,31.0810,0.867508,2.557677,27.3698,0.805780,2.679789,24.3685,0.673784,2.704408
993,0.004189,0.777286,31.0756,0.867377,2.557584,27.3636,0.805570,2.679704,24.3643,0.673550,2.704240
994,0.004186,0.788107,31.0797,0.867482,2.557649,27.3675,0.805713,2.679754,24.3671,0.673718,2.704349
995,0.004183,0.757424,31.0780,0.867439,2.557628,27.3660,0.805646,2.679738,24.3660,0.673645,2.704320
996,0.004185,0.772000,31.0770,0.867411,2.557619,27.3652,0.805610,2.679726,24.3654,0.673609,2.704297
997,0.004184,0.730488,31.0767,0.867400,2.557619,27.3650,0.805599,2.679731,24.3653,0.673593,2.704295
998,0.004185,0.762213,31.0769,0.867407,2.557622,27.3654,0.805611,2.679732,24.3655,0.673602,2.704302
999,0.004185,0.799063,31.0770,0.867409,2.557623,27.3656,0.805618,2.679733,24.3656,0.673607,2.704300
1000,0.004187,0.783196,31.0770,0.867408,2.557623,27.3657,0.805618,2.679735,24.3656,0.673610,2.704309
